Gender;Weight;Body Shape Index;Waist;Hips;Bust/Chest;Height
Male;55;0;99.28;72.01;117.06;198.12
Male;62;1;88.64;78.55;123.38;167.17
Male;85;4;109.69;92.88;86.77;195.34
Male;79;4;120.73;106.02;94.56;172.44
Male;74;0;118.05;83.35;89.33;185.36
Male;78;4;69.92;80.21;127.29;194.29
Male;73;1;111.64;114.35;85.19;186.56
Male;66;3;109.23;83.33;116.57;188.39
Male;54;1;92.27;66.04;102.98;197.27
Male;97;1;85.05;98.21;126.18;149.29
Male;93;1;119.56;92.61;101.91;158.27
Male;90;1;115.31;75.92;120.33;176.12
Male;81;0;83.56;110.11;98.74;198.12
Male;78;3;91.02;79.28;91.36;181.93
Male;70;0;106.14;80.78;132.08;187.39
Male;72;1;113.05;96.72;81.71;196.94
Male;72;2;100.49;108.58;117.78;185.41
Male;76;4;81.7;74.51;120.97;173.75
Male;73;1;116.78;66.04;78.18;189.32
Male;66;1;121.92;77.41;121.14;187.12
Male;65;0;110.83;80.54;132.08;158.84
Male;68;3;92.33;106.96;121.75;198.12
Male;83;1;121.92;114.79;95.52;161.64
Male;61;1;87.14;66.04;101.74;153.53
Male;76;4;84.44;75.46;101.14;191.84
Male;49;0;119.85;74.26;132.08;175.03
Male;62;3;95.64;83.92;100.15;178.08
Male;42;1;119.71;96.27;97.46;188.99
Male;85;4;116.17;74.19;102.69;151.42
Male;73;0;77.03;66.41;118.5;186.83
Male;49;0;90.69;103.82;100.86;193.71
Male;53;3;110.9;73.91;79.92;156.38
Male;82;3;96.37;114.21;123.1;147.32
Male;79;0;66.17;66.06;132.08;175.61
Male;63;3;96.29;89.19;104.29;183.53
Male;51;4;98.48;110.93;109.37;181.58
Male;42;0;74.23;99.94;91.47;163.42
Male;103;3;98.6;83.1;100.88;188.51
Male;76;1;112.98;94.27;124.38;182.42
Male;65;0;106.84;106.49;102.62;174.31
Male;68;0;98.24;66.04;113.21;152.5
Male;67;1;99.63;99.78;109.45;189.8
Male;80;1;119.0;91.97;115.68;198.12
Male;47;0;101.55;112.77;116.92;180.7
Male;69;1;79.39;85.52;100.63;196.42
Male;61;3;81.7;84.76;102.71;193.96
Male;42;1;118.92;90.96;89.23;190.91
Male;49;0;121.92;78.87;123.84;183.26
Male;87;0;80.09;75.43;109.89;185.02
Male;42;0;104.13;91.91;95.29;182.29
Male;66;4;90.84;91.27;104.52;187.55
Male;84;1;87.19;106.67;123.34;156.1
Male;79;0;101.52;69.16;121.21;186.75
Male;75;0;101.14;85.3;122.84;176.94
Male;63;3;72.42;96.35;107.29;198.07
Male;68;1;93.0;109.24;119.67;195.93
Male;47;4;102.44;66.04;102.01;184.26
Male;52;0;86.38;66.04;119.23;154.85
Male;49;3;93.09;83.62;98.77;168.77
Male;85;1;99.2;66.04;120.92;195.02
Male;74;1;95.2;92.38;79.56;172.78
Male;98;0;121.92;118.88;110.85;155.17
Male;92;3;121.92;100.5;106.14;198.12
Male;48;0;78.31;100.52;125.56;153.56
Male;42;0;68.49;99.13;100.54;175.1
Male;78;4;110.75;100.03;105.74;173.83
Male;76;0;106.74;97.73;86.29;176.68
Male;75;0;116.76;66.04;114.83;158.45
Male;86;0;94.59;87.2;106.73;194.44
Male;51;2;118.3;66.04;106.21;189.27
Male;87;3;109.28;94.65;99.25;189.14
Male;56;0;84.45;94.44;88.91;198.12
Male;56;4;113.37;68.41;97.47;188.91
Male;91;4;113.16;109.28;89.87;171.63
Male;51;2;116.0;109.01;77.57;164.12
Male;78;1;88.58;110.17;97.24;184.84
Male;69;4;96.55;73.98;102.9;189.04
Male;72;3;108.35;96.63;107.39;194.39
Male;47;0;121.92;68.51;78.13;185.86
Male;53;2;96.14;113.07;88.48;147.32
Male;62;3;75.69;83.0;98.75;197.53
Male;75;3;79.76;89.19;95.63;161.2
Male;55;3;99.12;99.08;114.69;197.75
Male;95;3;79.06;112.89;113.87;188.56
Male;65;1;101.52;83.41;123.0;156.14
Male;70;4;78.44;94.7;97.39;159.68
Male;99;4;81.42;108.37;103.82;195.39
Male;42;0;77.27;99.87;97.33;197.18
Male;48;2;112.03;116.32;105.81;190.53
Male;53;1;82.53;96.82;90.35;194.17
Male;69;2;108.53;76.54;83.47;153.09
Male;102;3;78.28;113.09;111.1;152.67
Male;66;0;91.49;84.7;111.54;195.56
Male;73;1;117.36;96.68;92.17;198.12
Male;52;3;103.82;96.1;77.56;178.35
Male;73;4;108.97;124.65;95.14;183.72
Male;70;0;112.54;98.46;112.88;157.85
Male;61;4;80.14;99.88;124.25;183.71
Male;62;4;80.5;91.03;99.69;185.92
Male;83;4;66.06;87.92;124.03;163.3
Male;56;0;121.92;100.25;130.37;198.12
Male;78;3;86.76;73.94;88.77;195.05
Male;74;1;82.25;87.76;123.16;189.61
Male;69;1;75.82;108.38;97.04;186.87
Male;102;0;79.08;112.15;83.16;192.6
Male;67;4;105.2;82.04;105.88;196.82
Male;62;4;95.0;113.67;120.09;148.23
Male;98;1;94.69;66.04;107.54;198.12
Male;67;3;107.05;67.64;97.54;179.53
Male;46;3;108.63;116.99;118.23;187.93
Male;67;1;85.72;90.96;105.31;184.2
Male;66;0;82.01;124.2;96.74;187.28
Male;83;1;121.92;101.62;103.45;184.65
Male;53;1;99.37;97.03;89.9;198.12
Male;60;0;110.23;86.31;131.41;198.12
Male;73;3;106.77;117.85;104.91;195.11
Male;67;2;89.25;93.46;121.03;172.42
Male;64;0;112.41;67.02;89.27;183.47
Male;83;0;96.91;90.4;99.51;196.13
Male;82;0;66.04;79.41;132.08;198.12
Male;72;3;86.39;100.7;86.22;174.97
Male;48;4;115.98;71.24;95.88;155.13
Male;74;1;92.04;85.03;127.31;187.92
Male;65;1;108.33;89.98;93.31;195.88
Male;42;0;101.48;101.95;99.26;169.51
Male;88;0;85.64;70.18;98.36;151.62
Male;54;1;89.4;94.68;127.76;194.19
Male;70;4;80.3;97.56;115.38;160.53
Male;42;1;109.53;101.06;97.23;164.78
Male;42;4;104.9;82.33;111.75;162.35
Male;75;0;95.29;100.5;110.55;160.99
Male;74;0;113.9;106.16;113.37;181.92
Male;73;3;87.39;115.01;128.43;155.12
Male;80;3;96.95;73.09;97.31;197.8
Male;68;2;117.18;91.47;98.3;195.18
Male;72;0;109.56;68.05;99.12;174.0
Male;72;3;105.61;82.36;83.37;178.68
Male;59;0;103.82;83.58;112.44;168.46
Male;89;1;114.93;109.14;126.24;180.63
Male;48;2;75.28;73.13;106.72;162.23
Male;58;0;89.87;87.56;83.32;175.53
Male;104;0;112.33;66.3;117.56;188.64
Male;66;3;113.25;66.04;99.1;196.72
Male;47;0;83.68;77.64;115.59;194.98
Male;45;2;95.3;115.44;122.82;190.02
Male;47;0;75.79;88.48;95.95;197.7
Male;65;1;79.61;66.04;121.31;193.3
Male;84;3;100.86;97.11;127.09;198.01
Male;67;3;73.98;83.89;110.47;192.05
Male;89;0;80.9;117.6;125.66;193.53
Male;53;3;73.72;86.87;84.06;176.54
Male;70;3;113.27;73.51;104.2;156.33
Male;52;0;86.47;95.52;115.95;188.85
Male;91;3;121.07;73.3;117.08;178.38
Male;80;0;107.68;105.04;96.9;198.12
Male;74;3;115.41;115.23;105.28;188.37
Male;60;3;80.97;67.37;120.53;185.38
Male;66;3;116.09;92.42;116.57;170.73
Male;68;0;97.89;84.61;97.02;186.16
Male;65;0;102.81;117.88;108.4;185.71
Male;91;4;112.62;112.61;121.35;195.51
Male;89;4;109.22;116.66;88.41;171.39
Male;100;1;81.96;69.77;104.32;185.58
Male;45;2;80.94;66.04;128.41;183.22
Male;68;3;121.92;93.22;83.4;184.99
Male;69;4;79.9;94.3;100.35;193.47
Male;75;1;121.92;71.18;103.6;181.05
Male;83;1;103.9;78.98;81.8;190.94
Male;68;4;112.02;73.01;120.03;183.96
Male;69;1;111.69;98.59;111.58;162.83
Male;76;4;83.17;77.54;103.23;197.34
Male;75;1;115.93;67.96;96.02;197.86
Male;77;3;100.18;66.04;132.08;149.74
Male;79;4;79.69;66.04;94.23;169.78
Male;81;4;91.51;66.04;115.38;190.2
Male;70;0;111.29;71.56;118.96;198.12
Male;68;1;121.64;77.84;116.33;184.71
Male;70;2;103.14;113.76;99.32;186.12
Male;61;0;71.1;110.35;117.8;194.67
Male;56;0;71.25;75.12;110.03;193.87
Male;82;0;118.97;67.37;129.01;174.41
Male;92;3;91.99;115.4;124.5;174.1
Male;66;1;106.46;111.72;110.52;187.46
Male;64;0;92.91;80.55;113.09;193.41
Male;64;1;87.57;107.78;115.92;151.83
Male;44;2;106.24;88.67;100.98;180.3
Male;42;4;90.65;97.98;122.88;185.04
Male;49;3;117.96;112.07;113.4;156.19
Male;82;0;86.59;92.5;90.63;183.61
Male;82;0;101.57;98.55;121.88;192.13
Male;74;0;94.76;87.72;110.53;168.38
Male;68;0;113.72;100.53;89.3;186.99
Male;76;3;102.63;74.9;106.32;157.09
Male;59;1;93.37;89.32;100.83;191.75
Male;76;4;75.88;70.24;79.33;184.76
Male;62;0;90.72;69.6;128.48;162.89
Male;67;4;78.6;92.8;93.33;177.34
Male;84;3;100.8;115.63;95.92;188.7
Male;52;4;114.41;105.43;118.37;187.68
Male;77;3;105.8;113.68;123.4;188.13
Male;100;1;106.66;90.14;100.33;197.18
Male;64;4;107.37;66.04;117.04;191.97
Male;42;4;78.91;111.63;111.2;198.12
Male;82;3;73.21;99.39;115.27;194.86
Male;75;2;95.91;107.41;92.86;198.12
Male;60;0;115.2;84.31;104.18;195.45
Male;75;4;120.45;109.68;88.68;198.12
Male;44;4;81.85;94.06;76.2;158.85
Male;42;1;106.1;78.45;76.2;161.94
Male;43;4;112.52;98.38;124.11;179.39
Male;70;1;79.08;79.7;88.41;193.25
Male;89;4;86.88;74.48;121.37;180.63
Male;42;2;119.32;99.21;99.25;166.75
Male;93;4;82.35;70.46;124.41;198.12
Male;69;1;83.2;91.62;104.3;170.32
Male;67;0;99.99;98.98;126.4;179.19
Male;75;0;97.39;80.06;100.38;180.46
Male;72;3;83.42;66.44;118.76;182.03
Male;70;1;83.07;121.84;116.45;184.9
Male;48;3;114.7;93.22;83.13;186.81
Male;66;1;87.2;82.92;116.19;185.34
Male;76;1;112.24;109.38;107.97;197.51
Male;80;1;84.05;90.25;122.56;166.97
Male;72;3;105.13;101.93;105.25;196.06
Male;82;4;120.1;93.49;110.68;179.44
Male;54;4;109.21;74.99;83.5;161.89
Male;71;1;115.36;113.03;96.68;198.12
Male;72;4;104.26;95.83;99.0;188.06
Male;73;2;82.03;102.32;95.67;160.54
Male;67;1;70.73;100.19;108.6;197.77
Male;76;1;91.98;95.71;108.31;196.87
Male;96;0;114.57;86.77;125.54;195.78
Male;55;3;117.9;116.14;106.74;154.05
Male;42;1;109.42;89.87;104.95;157.77
Male;67;0;111.43;66.04;105.48;198.12
Male;55;0;100.83;79.05;96.85;185.35
Male;81;1;97.59;66.04;112.91;147.32
Male;95;0;107.6;66.04;116.22;152.81
Male;63;0;92.79;90.16;117.71;193.73
Male;67;0;78.01;77.85;118.11;156.83
Male;68;4;121.25;70.14;120.52;157.29
Male;80;3;115.47;96.4;123.61;185.45
Male;62;1;81.04;66.04;127.1;198.12
Male;73;1;80.06;114.16;86.63;195.19
Male;58;3;90.16;112.51;80.63;186.91
Male;63;1;102.43;74.41;107.07;190.91
Male;68;2;101.89;71.32;102.03;186.8
Male;58;4;106.23;94.98;102.19;198.12
Male;89;3;108.41;112.37;99.17;155.63
Male;46;0;112.67;85.16;130.41;154.84
Male;42;1;73.93;72.85;127.4;186.12
Male;76;3;107.0;74.16;109.92;181.43
Male;44;0;116.15;72.31;101.05;159.71
Male;48;0;77.59;76.36;119.92;173.79
Male;62;4;74.75;113.4;116.95;197.27
Male;79;2;101.43;92.56;115.27;181.43
Male;59;0;111.23;108.84;85.51;151.38
Male;82;3;68.6;87.84;132.08;149.35
Male;91;4;117.02;66.04;120.74;167.06
Male;70;4;104.38;105.53;97.93;198.12
Male;77;1;120.28;103.99;102.63;189.43
Male;84;0;118.08;66.04;121.3;189.4
Male;71;4;110.23;115.8;100.18;194.04
Male;73;3;112.01;66.73;99.56;194.88
Male;74;4;98.79;105.4;97.06;181.69
Male;72;1;91.79;105.31;114.18;198.12
Male;64;0;102.72;74.32;78.34;193.94
Male;79;3;81.29;79.56;104.25;165.88
Male;83;4;121.92;69.7;107.1;157.44
Male;73;2;75.28;81.29;81.58;159.83
Male;90;0;121.92;66.43;127.63;198.12
Male;74;1;108.36;68.63;96.97;191.31
Male;72;1;100.05;75.88;117.99;198.12
Male;44;0;96.0;99.68;85.51;169.08
Male;85;1;111.9;66.04;107.1;193.1
Male;87;1;114.09;94.99;109.16;181.24
Male;54;4;84.28;75.27;85.54;189.96
Male;96;0;121.92;78.17;95.96;189.77
Male;69;0;106.95;112.77;117.69;179.0
Male;70;2;117.48;115.99;99.84;191.87
Male;48;1;104.64;83.58;78.59;191.34
Male;42;0;100.24;83.85;81.74;198.12
Male;97;0;121.01;105.33;106.33;195.78
Male;58;0;87.77;92.36;130.8;178.44
Male;79;1;117.19;118.65;106.93;187.61
Male;84;0;102.99;106.99;79.18;191.84
Male;78;0;109.62;104.75;123.0;160.42
Male;65;1;121.58;98.95;118.39;198.12
Male;77;1;111.51;79.73;111.38;186.54
Male;88;0;121.92;77.9;92.21;159.35
Male;98;3;109.23;100.48;99.76;170.68
Male;101;1;88.04;107.72;85.4;189.82
Male;99;0;117.35;79.28;117.65;191.66
Male;58;0;104.07;112.87;115.83;162.0
Male;65;1;121.92;118.0;109.14;195.0
Male;93;4;107.63;93.35;101.97;159.8
Male;63;0;106.62;75.29;76.2;193.94
Male;85;3;80.87;115.26;115.21;187.89
Male;42;2;121.71;92.89;99.63;196.01
Male;78;2;101.97;95.35;105.5;196.42
Male;93;1;106.08;117.39;102.82;182.88
Male;68;0;96.75;70.69;97.19;187.69
Male;75;1;105.06;89.25;114.03;165.21
Male;102;0;95.73;109.22;112.24;158.48
Male;63;1;91.82;106.51;129.32;188.71
Male;77;4;96.66;109.43;103.06;198.12
Male;42;1;106.03;75.23;127.79;198.12
Male;91;1;101.73;80.03;120.43;198.12
Male;89;2;81.76;66.04;122.62;152.24
Male;104;0;81.86;66.04;93.24;189.97
Male;93;4;110.06;72.58;132.08;197.89
Male;85;4;121.92;101.67;102.02;147.32
Male;63;3;102.13;118.6;127.51;193.81
Male;79;0;121.76;74.0;126.41;187.46
Male;49;4;107.16;96.74;126.87;164.55
Male;53;0;108.92;110.2;110.53;172.49
Male;75;1;100.09;96.08;129.78;197.03
Male;42;4;121.92;108.48;103.73;188.11
Male;112;0;116.18;78.46;97.57;191.74
Male;66;1;79.72;89.15;125.93;167.8
Male;87;2;86.06;119.16;119.22;183.22
Male;69;1;85.48;83.0;117.58;191.48
Male;84;3;121.03;106.41;126.36;188.71
Male;47;4;105.46;66.04;108.35;198.12
Male;61;0;89.96;101.98;126.93;148.74
Male;92;3;121.41;83.23;117.87;185.98
Male;90;2;121.66;101.09;121.63;172.7
Male;46;4;101.88;82.38;108.88;198.12
Male;78;3;121.92;66.04;119.05;173.42
Male;92;0;112.21;87.06;89.0;198.12
Male;57;2;101.74;121.96;113.32;190.8
Male;62;1;105.86;103.93;116.77;174.24
Male;42;1;117.36;102.84;107.56;175.68
Male;65;3;101.9;98.07;95.21;196.34
Male;94;4;109.99;77.71;115.32;191.32
Male;79;1;96.6;72.89;105.82;182.94
Male;75;0;81.37;90.27;114.14;197.19
Male;87;2;106.33;99.14;101.28;184.61
Male;66;0;106.46;75.56;100.13;186.9
Male;68;1;119.52;85.03;98.05;191.91
Male;67;1;80.17;77.36;108.56;194.17
Male;65;4;78.77;118.92;107.03;191.86
Male;42;0;118.27;124.42;105.87;198.12
Male;60;3;92.72;70.85;112.9;147.32
Male;105;0;95.48;82.64;123.71;147.32
Male;62;3;70.66;120.79;115.22;177.43
Male;81;2;121.92;113.74;98.95;155.22
Male;66;0;78.57;71.35;80.0;159.2
Male;67;3;82.77;72.97;91.93;161.76
Male;86;0;68.78;66.04;131.44;177.76
Male;72;1;74.05;97.95;109.46;198.12
Male;44;4;77.43;66.22;122.86;181.57
Male;61;0;75.08;108.83;111.74;183.29
Male;49;1;98.43;115.28;123.74;153.41
Male;43;1;94.32;109.85;120.8;176.32
Male;65;1;79.9;116.7;110.26;196.29
Male;80;4;93.07;108.58;119.18;194.45
Male;61;4;118.22;69.27;109.69;176.83
Male;42;3;106.83;118.67;115.12;179.74
Male;71;3;114.38;94.54;116.27;190.86
Male;89;0;110.76;108.68;121.2;192.93
Male;68;3;94.47;82.94;94.7;198.12
Male;59;3;111.15;89.29;112.66;188.72
Male;76;0;104.05;66.04;116.07;193.96
Male;87;0;115.18;71.16;124.0;182.5
Male;53;2;112.2;98.0;109.76;156.05
Male;104;3;116.91;106.93;87.36;196.87
Male;82;3;86.78;78.19;130.43;193.66
Male;49;3;97.87;112.49;96.87;155.49
Male;82;0;86.73;90.54;114.92;163.04
Male;72;0;86.93;107.54;87.14;196.51
Male;74;1;107.2;83.68;94.94;194.81
Male;68;3;118.19;118.14;101.05;198.12
Male;89;1;108.65;115.99;106.53;185.23
Male;75;1;112.99;93.28;84.48;192.82
Male;61;2;68.96;68.54;130.72;154.22
Male;42;4;80.74;69.49;126.3;178.35
Male;62;0;121.43;78.37;119.47;196.34
Male;53;4;87.5;73.43;119.48;153.05
Male;83;4;121.92;109.33;99.72;159.8
Male;48;4;108.35;91.73;115.24;190.92
Male;76;2;77.81;97.52;92.06;194.6
Male;68;2;109.96;82.81;104.32;186.03
Male;83;0;90.08;70.12;131.72;198.12
Male;84;2;108.4;69.33;96.69;192.46
Male;67;4;97.58;66.04;80.6;187.96
Male;91;2;113.22;89.04;115.16;195.03
Male;63;2;109.1;79.72;114.03;194.76
Male;88;4;79.36;91.85;122.38;171.16
Male;74;1;118.42;77.66;76.2;198.12
Male;58;0;119.34;105.95;106.81;154.03
Male;83;0;74.09;99.38;99.26;178.07
Male;77;4;68.31;103.73;121.36;190.58
Male;83;0;94.3;113.54;102.2;164.0
Male;84;3;121.92;105.53;90.3;166.41
Male;88;3;121.37;71.05;85.0;196.51
Male;72;1;114.24;71.59;95.64;184.63
Male;43;3;119.33;93.88;116.51;188.64
Male;86;0;113.9;104.78;130.51;182.36
Male;44;1;101.33;71.23;120.26;196.44
Male;72;0;81.35;66.04;120.95;153.55
Male;77;1;113.86;81.86;96.62;198.12
Male;49;3;117.01;109.38;100.27;192.15
Male;78;0;119.88;66.04;114.59;160.88
Male;68;1;121.73;87.28;100.91;193.98
Male;49;0;92.25;85.77;118.31;163.72
Male;54;0;69.13;79.3;97.58;189.51
Male;66;4;78.21;105.6;98.05;178.66
Male;67;4;74.94;68.52;106.45;155.95
Male;47;3;103.62;69.61;88.49;196.02
Male;79;0;93.66;82.31;86.57;194.72
Male;77;4;91.84;76.11;126.32;188.02
Male;57;3;117.93;95.2;113.46;198.12
Male;61;0;108.78;99.57;127.34;153.49
Male;75;2;109.75;98.52;82.08;195.51
Male;57;3;121.89;76.83;93.45;198.12
Male;58;3;109.46;113.97;131.72;195.02
Male;67;3;85.11;70.65;106.13;184.87
Male;66;0;121.89;66.04;102.87;182.29
Male;62;1;113.14;77.13;112.17;147.32
Male;84;0;93.89;77.95;103.51;166.84
Male;67;3;97.78;92.81;92.15;179.62
Male;95;0;80.47;90.39;126.28;196.37
Male;77;2;100.62;97.42;116.34;191.31
Male;90;1;121.52;73.25;106.46;159.19
Male;51;0;119.42;76.44;106.39;179.32
Male;65;1;96.9;101.66;102.1;148.13
Male;71;1;79.08;82.5;98.42;187.95
Male;78;0;83.0;93.13;112.3;193.84
Male;63;4;121.92;109.24;79.76;169.31
Male;67;0;71.96;88.05;115.6;191.17
Male;42;4;101.4;110.95;122.31;181.23
Male;89;3;103.69;76.51;77.7;156.12
Male;66;0;118.38;108.2;84.69;186.5
Male;68;1;98.33;119.73;106.44;154.58
Male;79;3;97.93;98.83;117.91;185.84
Male;51;0;85.95;105.29;100.17;195.84
Male;88;3;86.77;80.06;106.97;193.41
Male;46;4;111.57;66.04;117.71;158.62
Male;82;4;110.68;87.57;112.9;185.67
Male;74;3;106.78;89.11;106.83;185.37
Male;95;1;103.66;84.45;94.49;185.31
Male;84;2;91.54;96.3;109.3;197.37
Male;69;4;88.32;66.04;117.18;191.17
Male;42;3;105.43;71.34;102.9;183.62
Male;68;4;111.86;76.6;121.42;194.42
Male;42;0;74.14;70.93;89.57;153.07
Male;76;2;100.07;111.38;113.39;190.01
Male;82;1;83.65;66.04;119.1;189.0
Male;61;3;108.23;96.01;91.56;196.3
Male;109;1;115.9;94.57;112.24;192.81
Male;63;1;96.0;82.38;113.34;150.19
Male;54;4;95.93;91.67;114.43;154.92
Male;77;0;120.89;107.73;109.35;182.46
Male;77;1;80.98;82.61;97.72;154.6
Male;77;4;121.92;98.78;76.2;193.15
Male;69;1;89.81;82.08;103.52;158.42
Male;73;1;103.69;88.66;116.25;184.33
Male;84;1;115.27;95.15;128.0;150.74
Male;79;4;74.39;72.97;129.22;193.8
Male;56;0;100.57;68.97;108.04;154.71
Male;73;1;96.95;113.89;112.76;198.12
Male;45;1;86.6;69.04;97.82;151.49
Male;46;0;88.05;69.4;110.79;183.8
Male;55;1;117.99;80.33;102.06;190.89
Male;68;0;74.87;116.55;86.88;185.85
Male;72;4;79.35;110.53;120.27;173.24
Male;70;2;80.98;87.47;100.23;187.07
Male;47;2;98.4;75.13;95.31;172.46
Male;82;0;97.97;66.72;105.44;188.73
Male;81;0;107.9;104.45;85.49;198.12
Male;45;2;121.92;98.93;120.39;155.95
Male;77;1;104.1;66.2;97.58;195.09
Male;42;1;107.65;95.64;99.08;153.19
Male;71;1;112.44;70.66;94.52;192.57
Male;75;2;121.92;67.23;94.88;189.93
Male;84;2;121.53;67.79;85.84;192.49
Male;80;1;76.12;88.28;91.15;182.26
Male;76;4;119.29;93.9;123.82;163.45
Male;53;1;84.26;97.27;116.16;155.79
Male;87;3;86.22;66.04;99.18;158.87
Male;66;3;97.05;74.67;112.66;147.32
Male;42;1;102.4;109.21;88.88;198.12
Male;73;0;102.3;92.65;123.08;189.19
Male;45;2;96.23;66.04;105.97;194.19
Male;50;1;76.69;107.15;104.07;187.25
Male;85;1;95.27;110.67;106.85;191.58
Male;69;4;107.94;109.96;100.75;197.57
Male;68;3;102.14;102.21;98.21;165.15
Male;59;2;72.33;94.96;93.46;157.65
Male;43;4;111.98;112.89;88.82;186.36
Male;61;0;121.92;112.28;105.79;198.12
Male;78;0;121.92;116.25;100.79;198.12
Male;42;1;93.12;81.78;95.2;195.31
Male;69;1;119.08;70.23;107.98;192.43
Male;87;1;115.09;66.04;92.12;154.64
Male;51;1;89.99;112.99;102.79;192.16
Male;93;1;110.12;106.06;90.24;184.43
Male;64;1;82.14;78.86;120.1;198.12
Male;82;2;68.27;91.62;109.67;174.75
Male;81;3;109.64;75.94;120.65;183.42
Male;64;0;117.34;118.67;114.81;189.06
Male;84;4;78.34;112.87;77.11;198.12
Male;94;1;111.52;121.52;108.46;156.43
Male;70;2;116.1;109.23;83.38;191.5
Male;96;3;118.34;113.02;101.1;189.92
Male;62;1;121.92;93.78;95.16;198.12
Male;73;1;105.43;72.18;123.05;175.83
Male;80;0;111.75;95.95;107.78;163.85
Male;63;4;121.92;66.1;109.33;196.5
Male;74;4;101.21;72.95;104.19;173.81
Male;70;4;110.45;112.05;102.47;198.12
Male;72;1;77.4;112.73;122.76;194.26
Male;63;4;92.13;115.34;124.61;196.0
Male;79;1;115.66;106.06;112.58;195.4
Male;102;0;90.95;108.49;103.02;195.49
Male;75;0;82.79;87.83;117.15;160.79
Male;78;1;114.66;94.15;128.88;163.77
Male;61;1;89.89;83.01;77.5;188.08
Male;73;4;100.96;115.09;106.82;183.71
Male;42;0;76.73;117.25;125.22;183.05
Male;55;3;105.47;66.04;127.61;196.75
Male;74;3;116.11;114.5;83.37;154.3
Male;87;1;88.4;66.04;132.08;198.12
Male;67;0;113.78;105.92;91.86;191.88
Male;71;0;78.6;103.8;101.27;198.12
Male;42;2;105.09;113.56;102.08;193.26
Male;69;4;99.47;113.62;97.64;182.27
Male;69;1;99.15;85.48;107.66;198.12
Male;46;1;110.38;69.16;108.4;194.29
Male;75;4;90.69;77.79;90.01;173.03
Male;70;1;107.93;94.37;104.95;195.03
Male;42;1;108.62;92.52;82.85;194.68
Male;97;0;97.77;86.87;123.33;160.23
Male;76;1;115.08;89.59;114.75;192.84
Male;53;1;96.02;110.82;129.16;170.45
Male;86;0;103.09;100.35;102.75;198.12
Male;66;1;97.83;93.91;78.87;180.13
Male;81;1;121.92;88.4;100.16;192.51
Male;78;2;85.4;78.76;132.08;197.48
Male;42;1;71.84;117.34;98.98;198.12
Male;92;0;100.9;87.91;116.31;191.94
Male;86;0;109.33;96.44;111.81;193.26
Male;68;0;79.82;66.04;88.54;154.33
Male;75;0;115.65;71.64;110.51;181.99
Male;80;1;105.84;66.04;110.72;196.35
Male;87;1;109.61;114.13;107.8;198.12
Male;44;1;109.51;69.42;101.03;193.27
Male;67;0;73.06;86.74;129.19;198.12
Male;50;0;99.34;85.55;109.56;170.07
Male;67;0;117.99;67.85;129.41;164.91
Male;58;4;100.58;111.71;97.8;186.35
Male;75;4;77.26;105.62;120.0;197.36
Male;75;1;81.13;78.77;119.69;190.05
Male;83;2;75.62;93.78;106.79;193.6
Male;76;0;112.28;99.33;87.33;192.15
Male;85;0;112.71;123.8;119.79;176.47
Male;71;1;113.05;99.17;83.14;195.57
Male;76;4;99.09;81.21;83.6;198.12
Male;45;1;110.61;103.39;103.26;198.12
Male;72;0;102.89;91.13;121.49;186.18
Male;42;4;116.54;69.18;97.15;182.75
Male;46;1;95.57;93.46;102.26;188.6
Male;65;1;81.08;87.32;118.03;172.15
Male;69;0;108.25;71.49;85.97;198.12
Male;72;1;120.14;100.06;95.44;169.73
Male;92;4;112.45;76.42;116.29;155.13
Male;78;1;68.09;103.9;90.56;198.12
Male;86;0;115.86;66.04;111.09;189.19
Male;56;1;108.72;78.45;122.35;153.02
Male;64;4;94.96;68.52;108.0;198.12
Male;73;0;117.7;114.46;79.65;160.04
Male;61;0;113.81;72.16;119.3;187.16
Male;90;1;86.94;75.22;123.25;187.96
Male;47;3;107.32;109.95;117.08;182.3
Male;74;4;117.23;116.98;112.78;151.91
Male;92;2;82.38;98.36;122.18;163.76
Male;76;0;94.48;78.93;108.88;198.12
Male;73;1;118.34;66.04;117.79;197.48
Male;80;1;113.3;102.5;76.2;185.74
Male;67;2;88.37;82.01;100.16;176.42
Male;57;1;95.51;66.93;100.07;198.12
Male;75;4;114.01;109.63;130.71;193.48
Male;81;4;119.57;78.96;106.33;191.7
Male;54;1;107.3;67.02;82.07;197.31
Male;48;3;97.26;95.21;112.03;197.52
Male;71;2;110.08;99.67;82.98;191.62
Male;77;0;120.69;73.59;98.71;189.39
Male;98;2;104.14;121.01;93.91;179.96
Male;78;4;89.34;72.66;121.26;198.12
Male;64;0;112.77;99.38;107.91;198.12
Male;76;2;104.67;112.59;99.06;185.31
Male;77;3;121.92;99.86;118.57;178.33
Male;65;0;107.84;99.08;97.7;198.12
Male;74;1;78.68;84.06;117.64;169.1
Male;70;1;111.72;101.87;84.19;193.18
Male;70;1;96.2;113.97;105.1;163.52
Male;57;0;118.56;92.4;121.52;186.59
Male;49;0;104.66;74.78;105.91;194.49
Male;45;4;113.57;66.04;81.66;198.12
Male;63;0;71.65;80.67;128.35;198.12
Male;68;1;79.39;101.57;106.55;188.98
Male;91;1;80.64;83.69;109.3;169.5
Male;100;0;80.29;66.04;104.18;186.13
Male;75;4;80.93;98.25;97.51;155.25
Male;56;3;84.34;70.47;129.01;190.46
Male;78;0;120.55;96.67;89.76;195.45
